,mun_name,year,TOTAL_TAX_SUM,5yr_growth,10yr_growth,15yr_growth,20yr_growth
4305,TREGUIER,2022,2049594.0,25.041882076179622,33.976416787105904,74.08269971665614,99.12136082205808
4306,INGERSHEIM,2022,2049210.0,10.602622670512444,1.972865755955023,-9.338985682867621,17.35078964578468
4307,SAINTE RADEGONDE,2022,2048216.0,-31.907169472096854,-21.48843456475141,-21.48843456475141,44.49230560850383
4308,CLOUANGE,2022,2047905.0,17.602823976928565,24.403240708961278,60.314584998461754,103.21961239617754
4309,ARC SUR TILLE,2022,2047027.0,27.682465941915535,45.943196263561234,45.943196263561234,168.3573261108103
4310,QUESSOY,2022,2046238.0,5.974264610680508,22.15937855212005,46.411370962260165,80.59603882274963
4311,DIEUZE,2022,2046138.0,18.043653591204205,26.861360301024305,18.455184583107552,35.43864665804842
4312,TALUYERS,2022,2046077.0,14.208294469925445,46.71688507251313,91.21732442265476,230.39183707741793
4313,DAMPARIS,2022,2045518.0,26.259061191435567,48.21777931070463,28.640678396731783,71.23940070504304
4314,HOMBOURG HAUT,2022,2045510.0,-2.754244943055294,8.87872231137938,8.87872231137938,77.69768173202051
4315,LAROQUE D'OLMES,2022,2045244.0,11.075846248093741,21.458684328829307,21.458684328829307,1.954348843666549
4316,DRACY LE FORT,2022,2044845.0,49.07269029167973,78.32992053469891,78.32992053469891,229.96538731513678
4317,NAY,2022,2044702.0,5.738097429750194,35.6399690072228,60.631464001916854,82.87601703275523
4318,LANGRUNE SUR MER,2022,2044671.0,54.73649319012039,73.98079351410959,73.98079351410959,242.99884586221472
4319,CONQUES SUR ORBIEL,2022,2043753.0,18.47740454430831,29.663797730482415,29.663797730482415,123.6337434510288
4320,BROONS,2022,2043369.0,10.555284432320246,25.801446917128256,42.87395381033289,124.49719731311208
4321,ST GEREON,2018,2043278.0,4.256962784869031,22.91355113482558,22.91355113482558,139.792935344519
4322,GAMACHES,2022,2042759.0,18.684669976440375,28.381988703817413,18.04525659813879,38.983808483162804
4323,SALEUX,2022,2041477.0,34.68881354411397,23.1534763574634,24.062803285771846,47.53839727338165
4324,AUBERCHICOURT,2022,2041357.0,-0.6908586378978361,7.629383113630636,49.49005783030537,97.3652813872904
4325,MARTIN-EGLISE,2022,2038663.0,54.748975254288744,74.76855840540834,14.795465308188652,53.66165632287698
4326,BALBIGNY,2022,2038226.0,27.059564255213044,59.44904650185834,105.57139586462031,139.1966793136591
4327,MARCONNELLE,2022,2037558.0,70.98355331891658,143.09313035386194,50.39270754525492,156.38109666330286
4328,LE MESNIL EN THELLE,2022,2036946.0,26.108649474904826,56.14608670055416,56.14608670055416,182.53128107822454
4329,CHAVANAY,2022,2036334.0,17.6548690206492,59.567670748975246,140.37835674749184,243.89807695230635
4330,POCE SUR CISSE,2022,2034103.0,26.291833603723248,38.01429603720905,38.01429603720905,4.741015977602829
4331,BREVIANDES,2022,2033071.0,30.59252764475962,60.79728307163494,103.26095976213398,158.69400354753415
4332,PECHABOU,2022,2032368.0,23.23491282344823,60.96944352041059,193.33914516936835,336.65333167183024
4333,DISSAY,2022,2030909.0,33.740983932582566,47.20902806519818,58.59228399520532,89.03237336078506
4334,PORT DES BARQUES,2022,2029247.0,45.18400494524246,69.7256784018789,69.7256784018789,385.13037636657907
4335,MAUVEZIN,2022,2029026.0,50.9111450431642,76.31484962161007,150.9887891461419,233.5365101908975
4336,LEGE,2022,2028797.0,27.24995923077888,47.30044383327319,43.5890521678879,122.01203077620065
4337,SAINT LOUP SUR SEMOUSE,2022,2028111.0,23.13372756635986,30.10269082287373,30.10269082287373,74.63933096475199
4338,SAVIGNY-SUR-CLAIRIS,2022,2028035.0,177.07364457584418,426.0108935287252,587.6046815984159,882.2324576698052
4339,SALINE,2019,2027748.0,-16.866613369411475,-16.866613369411475,-16.866613369411475,-16.866613369411475
4340,PANISSIERES,2022,2027424.0,24.501606453324428,54.16442033145642,66.4745807803537,108.98563691726642
4341,PODENSAC,2022,2027235.0,31.530593376220185,75.8430728289324,139.97109316830475,244.2894821311205
4342,CREST-VOLAND,2022,2026382.0,156.47353352892188,106.56099995005141,162.86641613015792,175.6269807804785
4343,AURIBEAU SUR SIAGNE,2022,2026350.0,12.246181048517316,18.01826462742723,18.01826462742723,109.31702746785639
4344,MACAU,2022,2025975.0,13.239897154994132,40.01954492395242,136.24629621639775,235.39911497246084
4345,ST JEAN BREVELAY,2022,2025375.0,44.89713135336764,20.360229408692025,20.360229408692025,183.61869660378733
4346,BEAUZAC,2022,2025046.0,37.06136283954912,52.701587909626845,30.16224596441927,101.54624759269673
4347,FITOU,2022,2024881.0,83.52950240188525,100.67480248474783,186.97740469310037,364.62578790249853
4348,JOUARRE,2022,2024848.0,8.547482769138893,18.796062597610756,42.389067074152656,62.02815260436797
4349,GRANDCAMP MAISY,2022,2024014.0,64.37357371990092,81.73275234324984,81.73275234324984,312.4134783290849
4350,SAINT-JULIEN-MONT-DENIS,2022,2023227.0,48.69179861613819,49.18649759285873,110.70320945277466,117.23384860188177
4351,PLOUHARNEL,2022,2023059.0,54.37400609847294,81.44352365064844,265.3610611957415,479.3576562902718
4352,CHASSENEUIL SR BONNIEURE,2022,2022849.0,118.7277593058146,118.7277593058146,118.7277593058146,118.7277593058146
4353,ALATA,2022,2022611.0,13.082082183938248,36.501870091095235,127.21115716869433,257.1290343654929
4354,BERGHEIM,2022,2022360.0,22.70418084662948,22.180663488440516,-1.449391185530161,196.03411251685205
4355,PRAHECQ,2022,2021087.0,25.699730512871383,43.99339696508328,23.506014318992342,80.44146886067858
4356,ST AGREVE,2022,2020880.0,33.324360948486635,50.31399713932726,50.31399713932726,117.04430608823412
4357,NASSANDRES SUR RISLE,2022,2020080.0,37.88810209322232,37.88810209322232,37.88810209322232,37.88810209322232
4358,BOURG-ARGENTAL,2022,2018494.0,7.462274959432006,12.931775800805323,79.46013323743131,95.0013428420721
4359,LIEPVRE,2022,2017673.0,18.52308520124581,57.94659631763527,-16.987695483900698,36.33321778943577
4360,LAVEYRON,2022,2017576.0,44.93663975173127,60.893024324035515,-38.27749454307946,-10.901414085922688
4361,MUSSIDAN,2022,2016689.0,23.795554213258296,35.70390856573773,69.16644367700584,104.87373991346635
4362,EPOUVILLE,2022,2016470.0,29.18123567389853,42.61506091200029,60.368730296581184,121.14150854420593
4363,COSNES-ET-ROMAIN,2022,2014352.0,9.141347481301839,27.066969118155416,115.33715114047813,126.25541952150961
4364,PUISEAUX,2022,2014002.0,12.527279736728891,26.397859146231635,38.44250276850361,54.77262509942249
4365,HOMBOURG,2022,2012782.0,33.69445151108363,58.32682416110339,-2.144687918105728,7.892496773059225
4366,VALLOIRE-SUR-CISSE,2022,2010616.0,51.111872702074635,51.111872702074635,51.111872702074635,51.111872702074635
4367,ST VAAST LA HOUGUE,2022,2010113.0,62.874813838881295,75.51969683078146,75.51969683078146,230.91548136441457
4368,LE THILLOT,2022,2009372.0,12.626330849361445,28.556037240440375,21.970543102443575,37.708580623761264
4369,BOURBON L ARCHAMBAULT,2022,2008826.0,48.550820021267754,40.2058531417137,40.2058531417137,104.56039127472833
4370,VAL D'ANAST,2022,2008225.0,10.810053230319488,10.810053230319488,10.810053230319488,10.810053230319488
4371,THEZAN LES BEZIERS,2022,2008171.0,33.2325991347253,58.85606477105079,58.85606477105079,235.8841967230663
4372,ST LUBIN DES JONCHERETS,2022,2007844.0,17.435358743765146,20.864974064382455,20.864974064382455,39.50956631944059
4373,AVENE,2022,2007423.0,82.6790004368084,205.24973655519113,221.0489868376861,404.8609347138844
4374,FLORAC-3-RIVIERES,2022,2006098.0,57.37829666320964,57.37829666320964,57.37829666320964,57.37829666320964
4375,SAINT OURS,2022,2005159.0,52.85845514665244,69.1934542091656,69.1934542091656,328.28622202476816
4376,FAY AUX LOGES,2022,2003363.0,24.953174439325114,38.14619742707092,38.14619742707092,159.81597001569247
4377,CHAMPCUEIL,2022,2002832.0,29.581222798115185,68.64817528082318,175.0681891221526,226.97216014000742
4378,CHAUMONT-SUR-THARONNE,2022,2001632.0,116.557700734073,130.7819666423006,168.3534121470343,207.9405420873038
4379,SENONCHES,2022,2001578.0,28.65339881770752,36.41790027534691,70.24984030396259,70.11050165132063
4380,FOUQUIERES LES BETHUNE,2022,2000637.0,74.73804189757497,116.98929932602891,116.98929932602891,341.2005213329717
4381,PORTE DES PIERRES DOREES,2022,2000123.0,41.25900647350215,41.25900647350215,41.25900647350215,41.25900647350215
4382,PONT D'AIN,2022,1999894.0,47.39828242418167,53.35210973845178,53.35210973845178,136.06789200265828
4383,BRUYERES,2022,1999154.0,30.413658000708445,40.72662562280286,85.64349907788997,122.5359575488868
